eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
199507250002,1995,7,25,,0,,159,Peru,3,South America,Ayacucho,La Mar district,-12.932081,-73.747786,3.0,0,,,1,1,1,0.0,,,0.0,1,0,9,Unknown,,,,,2,Government (General),15.0,Politician or Political Party Movement/Meeting/Rally,Gov't,Transport Ministry camp,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,2.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
199509080003,1995,9,8,,0,,159,Peru,3,South America,Lima,Lima,-11.967367999999999,-76.978462,1.0,0,,,1,1,1,-9.0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,7,Government (Diplomatic),46.0,Embassy/Consulate,Govt,Embassy,69.0,France,,,,,,,,,,,,,,,,,Anti-Nuclear extremists,,,,,,,0.0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
199509160001,1995,9,16,,0,,159,Peru,3,South America,Lima,Lima,-11.967367999999999,-76.978462,1.0,0,,,1,1,1,-9.0,,,0.0,1,0,4,Hijacking,,,,,1,Business,,,unk,Businessman,159.0,Peru,14.0,Private Citizens & Property,77.0,Laborer (General)/Occupation Identified,unk,Businessman,217.0,United States,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,Firearm,0.0,,,0.0,,,0,,,,,1.0,2.0,0.0,1.0,0.0,,Peru,0.0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
199509180001,1995,9,18,,0,,159,Peru,3,South America,Lima,Lima,-11.967367999999999,-76.978462,1.0,0,,,1,1,1,-9.0,,,0.0,1,0,4,Hijacking,,,,,2,Government (General),15.0,Politician or Political Party Movement/Meeting/Rally,Govt,Dep Minister of Industry & Tourism Garcia Diaz & son,159.0,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0.0,,,0.0,,,0,,,,,1.0,2.0,0.0,0.0,,,Peru,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
199510050004,1995,10,5,,0,,159,Peru,3,South America,Huanuco,Pucayacu,-8.752581,-76.121848,1.0,0,,,1,1,1,0.0,,,0.0,1,0,9,Unknown,,,,,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,,Village/Villagers,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,15.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
199510200001,1995,10,20,,0,,159,Peru,3,South America,San Martin,Unknown,-7.2444880000000005,-76.825965,4.0,0,,,1,1,1,0.0,,,0.0,1,0,9,Unknown,,,,,14,Private Citizens & Property,73.0,Vehicles/Transportation,unk,U/I Vehicle,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,2.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
199512010002,1995,12,1,,0,,159,Peru,3,South America,Junin,Chanchamayo district,-11.057148,-75.061115,3.0,0,,,1,1,0,1.0,1.0,Insurgency/Guerilla Action,0.0,1,0,9,Unknown,,,,,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,Govt,Army antiterrorist base,159.0,Peru,,,,,,,,,,,,,,,,,Tupac Amaru Revolutionary Movement (MRTA),,,,,,,0.0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0.0,,,1.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
199512070001,1995,12,7,,0,,159,Peru,3,South America,Unknown,Unknown,,,5.0,0,,,1,1,1,0.0,,,0.0,1,0,2,Armed Assault,,,,,3,Police,23.0,Police Patrol (including vehicles and convoys),Govt,Police truck,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,20.0,,,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,Firearm,0.0,,,1.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
199512160008,1995,12,16,,0,,159,Peru,3,South America,Lima,Lima,-11.967367999999999,-76.978462,1.0,0,,,1,1,1,0.0,,,0.0,0,0,3,Bombing/Explosion,,,,,2,Government (General),21.0,Government Building/Facility/Office,Govt,Congress Bldg.,159.0,Peru,,,,,,,,,,,,,,,,,Tupac Amaru Revolutionary Movement (MRTA),,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
199601140001,1996,1,14,,0,,159,Peru,3,South America,Lima,Lima,-11.967367999999999,-76.978462,1.0,0,,,1,1,1,-9.0,,,0.0,1,0,2,Armed Assault,,,,,7,Government (Diplomatic),46.0,Embassy/Consulate,Government,Embassy,45.0,Colombia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,Firearm,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
199602080001,1996,2,8,,0,,159,Peru,3,South America,San Martin,Unknown,-7.2444880000000005,-76.825965,4.0,0,,,1,1,0,1.0,1.0,Insurgency/Guerilla Action,0.0,1,0,3,Bombing/Explosion,,,,,4,Military,29.0,Military Unit/Patrol/Convoy,Government,Army convoy,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,100.0,,,,,,,,,,,,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Rocket propelled grenade,15.0,,,5.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
199603060001,1996,3,6,,0,,159,Peru,3,South America,Lima,Lima,-11.967367999999999,-76.978462,1.0,0,,,1,1,1,0.0,,,0.0,1,0,1,Assassination,,,,,14,Private Citizens & Property,82.0,Labor Union Related,Unk,"Community leader Pascuala Rosado Menendez, 54",159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,2.0,,,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,1.0,,,0.0,,,0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
199603100002,1996,3,10,,0,,159,Peru,3,South America,Lima,Lima,-11.967367999999999,-76.978462,1.0,0,,,1,1,1,0.0,,,0.0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,74.0,Marketplace/Plaza/Square,Unk,Market stalls,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,10.0,,,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,0.0,,,2.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
199603100003,1996,3,10,,0,,159,Peru,3,South America,Lima,Lima,-11.967367999999999,-76.978462,1.0,0,,,1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,1,Business,1.0,Gas/Oil/Electric,Eldanor (Local Electric Co.),Office of Local Electric Co.,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,1.0,,,0,,,,,,,,,,,,,6,Explosives,28.0,Dynamite/TNT,,,,,,,,,,,,,Dynamite,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
199603290003,1996,3,29,,0,,159,Peru,3,South America,Puno,Carabaya district,-13.653429999999998,-70.241088,3.0,1,,,1,1,1,0.0,,,0.0,1,0,2,Armed Assault,,,,,1,Business,9.0,Farm/Ranch,Huarochari Farm,Farm employees,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,3.0,,,,,,,,,,,,5,Firearms,2.0,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,3.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
199604060001,1996,4,6,,0,,159,Peru,3,South America,Loreto,Leoncio Prado district,-2.666667,-75.68333299999999,3.0,0,,,1,1,1,0.0,,,0.0,1,0,1,Assassination,,,,,2,Government (General),21.0,Government Building/Facility/Office,Government,"Julio del Castillo, President, Naranjillo Self-Defense Committee",159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,1.0,,,0.0,,,0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
199604160002,1996,4,16,,0,,159,Peru,3,South America,Ayacucho,Anchihuay,-13.026337,-73.73679399999999,1.0,0,,,1,1,1,0.0,,,0.0,1,0,9,Unknown,,,,,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Village,villagers,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,60.0,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,4.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
199605010004,1996,5,1,,0,,159,Peru,3,South America,Lima,Lima,-11.967367999999999,-76.978462,1.0,0,,,1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,3,Police,25.0,Police Security Forces/Officers,Police,Police,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,17.0,Other Explosive Type,,,,,,,,,,,,,Booby-trapped hammer and sickle flag,0.0,,,2.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
199605090002,1996,5,9,,0,,159,Peru,3,South America,Lima,Lima,-11.967367999999999,-76.978462,1.0,0,,,1,1,1,-9.0,,,0.0,1,0,2,Armed Assault,,,,,3,Police,25.0,Police Security Forces/Officers,Unk,Private security guard,159.0,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,Firearm,0.0,,,1.0,,,0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
199605090003,1996,5,9,,0,,159,Peru,3,South America,Lima,Lima,-11.967367999999999,-76.978462,1.0,0,,,1,1,1,-9.0,,,0.0,1,0,2,Armed Assault,,,,,3,Police,25.0,Police Security Forces/Officers,Unk,Private security guard,159.0,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,Firearm,0.0,,,1.0,,,0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
199605090004,1996,5,9,,0,,159,Peru,3,South America,Lima,Lima,-11.967367999999999,-76.978462,1.0,0,,,1,1,1,-9.0,,,0.0,1,0,2,Armed Assault,,,,,3,Police,25.0,Police Security Forces/Officers,Unk,Private security guard,159.0,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,Firearm,0.0,,,1.0,,,0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
199605090005,1996,5,9,,0,,159,Peru,3,South America,Lima,Lima,-11.967367999999999,-76.978462,1.0,0,,,1,1,1,-9.0,,,0.0,1,0,2,Armed Assault,,,,,3,Police,25.0,Police Security Forces/Officers,Unk,Private security guard,159.0,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,Firearm,0.0,,,1.0,,,0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
199605090006,1996,5,9,,0,,159,Peru,3,South America,Lima,Lima,-11.967367999999999,-76.978462,1.0,0,,,1,1,1,-9.0,,,0.0,1,0,2,Armed Assault,,,,,3,Police,25.0,Police Security Forces/Officers,Unk,Private security guard,159.0,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,Firearm,0.0,,,1.0,,,0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
199605090007,1996,5,9,,0,,159,Peru,3,South America,Lima,Lima,-11.967367999999999,-76.978462,1.0,0,,,1,1,1,-9.0,,,0.0,1,0,2,Armed Assault,,,,,3,Police,25.0,Police Security Forces/Officers,Unk,Private security guard,159.0,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,Firearm,0.0,,,1.0,,,0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
199605090008,1996,5,9,,0,,159,Peru,3,South America,Lima,Lima,-11.967367999999999,-76.978462,1.0,0,,,1,1,1,-9.0,,,0.0,1,0,2,Armed Assault,,,,,3,Police,25.0,Police Security Forces/Officers,Unk,Private security guard,159.0,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,Firearm,0.0,,,1.0,,,0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
199605160001,1996,5,16,,0,,159,Peru,3,South America,Lima,Lima,-11.967367999999999,-76.978462,1.0,0,,,1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,1,Business,4.0,Multinational Corporation,Royal Dutch Shell,Warehouse,142.0,Netherlands,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,15.0,Vehicle,,,,,,,,,,,,,Explosive,0.0,,,10.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,1,1,1,
199605310004,1996,5,31,,0,,159,Peru,3,South America,San Martin,Tocache district,-8.18885,-76.510838,3.0,0,,,1,1,1,0.0,,,0.0,1,0,9,Unknown,,,,,19,Transportation,99.0,Bus (excluding tourists),unk,Bus,159.0,Peru,,,,,,,,,,,,,,,,,Rebels,,,,,,,0.0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,11.0,,,15.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
199606010001,1996,6,1,,0,,159,Peru,3,South America,San Martin,Nuevo Progreso,-8.448899,-76.324652,1.0,0,,,1,1,1,0.0,,,0.0,1,0,9,Unknown,,,,,19,Transportation,99.0,Bus (excluding tourists),Unk,Bus,159.0,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,11.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
199606130001,1996,6,13,,0,,159,Peru,3,South America,San Martin,Janajanea,-7.2444880000000005,-76.825965,4.0,0,,,1,1,0,1.0,1.0,Insurgency/Guerilla Action,0.0,1,0,2,Armed Assault,,,,,4,Military,29.0,Military Unit/Patrol/Convoy,Government,Military/civilian convoy,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,50.0,,,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,Firearm,10.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
199606180002,1996,6,18,,0,,159,Peru,3,South America,San Martin,Sitully,-8.691667,-76.246944,2.0,0,,,1,1,0,1.0,1.0,Insurgency/Guerilla Action,0.0,1,0,3,Bombing/Explosion,,,,,4,Military,29.0,Military Unit/Patrol/Convoy,Government,Tank truck carrying army patrol,159.0,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,8.0,Landmine,,,,,,,,,,,,,Mine,3.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
199606210001,1996,6,21,,0,,159,Peru,3,South America,Loreto,Leoncio Prado district,-2.666667,-75.68333299999999,3.0,0,,,1,1,1,-9.0,,,0.0,1,0,9,Unknown,,,,,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,unk,local resident,159.0,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,1.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
199606240004,1996,6,24,,0,,159,Peru,3,South America,Ancash,San Jacinto,-9.147416999999999,-78.28009300000001,1.0,0,,,1,1,1,0.0,,,0.0,1,0,1,Assassination,,,,,2,Government (General),15.0,Politician or Political Party Movement/Meeting/Rally,San Jacinto Development Committee,"Diogenes Ortiz, Chairman",159.0,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,1.0,,,0.0,,,0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
199607030003,1996,7,3,,0,,159,Peru,3,South America,Lima,Lima,-11.967367999999999,-76.978462,1.0,0,,,1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,1,Business,5.0,Industrial/Textiles/Factory,Northern Electricity Co.,Gate,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,4.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
199607060001,1996,7,6,,0,,159,Peru,3,South America,Loreto,Iquitos,-3.7260519999999997,-73.24835999999999,1.0,0,,,1,1,1,0.0,,,0.0,1,0,9,Unknown,,,,,3,Police,22.0,"Police Building (headquarters, station, school)",Government,Police post,159.0,Peru,,,,,,,,,,,,,,,,,Revolutionary Armed Forces of Colombia (FARC),,,,,,,0.0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,1,1,0,1,
199607080002,1996,7,8,,0,,159,Peru,3,South America,Lima,Lima,-11.967367999999999,-76.978462,1.0,0,,,1,1,1,-9.0,,,0.0,0,0,2,Armed Assault,,,,,2,Government (General),18.0,"Government Personnel (excluding police, military)",Government,Vehicle of San Luis District Mayors wife,159.0,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,Firearm,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
199607080003,1996,7,8,,0,,159,Peru,3,South America,Lima,Lima,-11.967367999999999,-76.978462,1.0,0,,,1,1,1,-9.0,,,0.0,0,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Unk,Residence of community leader,159.0,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
199607200001,1996,7,20,,0,,159,Peru,3,South America,Lima,Lima,-11.967367999999999,-76.978462,1.0,0,,,1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,3,Police,22.0,"Police Building (headquarters, station, school)",Government,Police precinct,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,15.0,Vehicle,,,,,,,,,,,,,Car bomb,1.0,,,12.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
199607290002,1996,7,29,,0,,159,Peru,3,South America,Lima,Lima,-11.967367999999999,-76.978462,1.0,0,,,1,1,0,1.0,1.0,Insurgency/Guerilla Action,0.0,1,0,3,Bombing/Explosion,,,,,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",government,residence of Gen. Manuel Varela Gamarra,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,1.0,,,5.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
199607290003,1996,7,29,,0,,159,Peru,3,South America,Lima,Lima,-11.967367999999999,-76.978462,1.0,0,,,1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,3,Police,25.0,Police Security Forces/Officers,government,residence of police commander,159.0,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,3.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
199607300002,1996,7,30,,0,,159,Peru,3,South America,Huancavelica,Unknown,-12.787148,-74.97320699999999,4.0,0,,,1,1,1,0.0,,,0.0,1,0,9,Unknown,,,,,1,Business,12.0,Construction,Unk,Highway asphalting company,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,30.0,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
199607310001,1996,7,31,,0,,159,Peru,3,South America,Lima,Lima,-11.967367999999999,-76.978462,1.0,0,,,1,1,1,0.0,,,0.0,1,0,1,Assassination,,,,,14,Private Citizens & Property,82.0,Labor Union Related,Unk,Community leader Epitanio Santemaria Rodriguez,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,,,,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,Firearm,1.0,,,0.0,,,0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
199608030001,1996,8,3,,0,,159,Peru,3,South America,Ayacucho,Ayacucho,-13.152712,-74.21862800000001,1.0,0,,,1,1,1,0.0,,,0.0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,government,town,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,30.0,,,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,Firearm,2.0,,,3.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
199608200001,1996,8,20,,0,,159,Peru,3,South America,Unknown,Alomella Robles,,,5.0,0,,,1,1,1,0.0,,,0.0,1,0,9,Unknown,,,,,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,Government,Village,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,100.0,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,1.0,,,0.0,,,1,,,,,1.0,8.0,0.0,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
199608240001,1996,8,24,,0,,159,Peru,3,South America,Huancavelica,Jarapa,-12.950681,-74.56076999999999,1.0,0,,,1,1,1,0.0,,,0.0,1,0,9,Unknown,,,,,14,Private Citizens & Property,73.0,Vehicles/Transportation,Unk,Vehicles (5),159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,1.0,,,1.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
199609300001,1996,9,30,,0,,159,Peru,3,South America,Arequipa,Matarani,-17.0,-72.10638900000001,1.0,0,,,1,1,1,0.0,,,1.0,1,0,9,Unknown,,,,,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,Ashaninka Indian Tribe,Village,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,150.0,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,1.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,"199609300001, 199609300002, 199609300003"
199609300002,1996,9,30,,0,,159,Peru,3,South America,Arequipa,Matarani,-17.0,-72.10638900000001,1.0,0,,,1,1,1,0.0,,,1.0,1,0,9,Unknown,,,,,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,Ashaninka Indian Tribe,Village,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,150.0,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,1.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,"199609300002, 199609300001, 199609300003"
